78484,CCCCCCOC,"['4', '0', '1', '6', '10', '8']",1,1,1,0,0,1,0,1,0,1,0
78612,C=CCCCCCC=C,['0'],1,0,0,0,0,0,0,0,0,0,0
78639,CCC(=O)CC(C)(C)C1=CC=CC=C1,"['4', '6', '10', '2', '9']",0,0,1,1,0,1,0,1,0,0,1
78640,CC(=O)CC(C)(C)C1CCCCC1,"['4', '9', '0']",1,0,0,0,0,1,0,0,0,0,1
78760,CCOC1=CC=C(C=C1)OC,"['6', '10', '7']",0,0,1,0,0,0,0,1,1,0,0
78879,CC(=C)CCOC(=O)C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
78903,CC(=O)OC1(CCCCC1)C#C,"['4', '6', '9', '10']",0,0,1,0,0,1,0,1,0,0,1
78925,CSCCO,"['3', '2']",0,0,0,1,1,0,0,0,0,0,0
78941,CCCCC(=O)OC1CC(CCC1C(C)C)C,"['6', '10', '1']",0,1,1,0,0,0,0,1,0,0,0
78954,CC(=CCCC(=CC=CC(=O)C)C)C,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
79016,CC1=CC(CC(C1)(C)C)O,"['6', '10']",0,0,1,0,0,0,0,1,0,0,0
79028,C1CC2CC1CC2O,"['10', '9']",0,0,1,0,0,0,0,0,0,0,1
79065,CCC(C(=O)C)C(=O)OCC,"['6', '1', '7']",0,1,0,0,0,0,0,1,1,0,0
79086,CC(C)CCN=C=S,"['0', '2']",1,0,0,1,0,0,0,0,0,0,0
79098,COC1CCC(O1)OC,['8'],0,0,0,0,0,0,0,0,0,1,0
79148,C(CCS)CS,"['7', '3']",0,0,0,0,1,0,0,0,1,0,0
79248,CCCC(=O)C1=CC=CS1,['3'],0,0,0,0,1,0,0,0,0,0,0
79298,CCCCOC(=O)C1=CC(=C(C=C1)O)OC,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
79302,CCC(C)(C)C1CCC(CC1)O,"['10', '9']",0,0,1,0,0,0,0,0,0,0,1
79310,COCC1=CC=C(C=C1)O,"['6', '0', '2']",1,0,0,1,0,0,0,1,0,0,0
79406,COC1=CC=C(C=C1)CCCO,"['4', '6', '2']",0,0,0,1,0,1,0,1,0,0,0
79409,CC1(COC(OC1)(C)C2=CC=CC=C2)C,"['10', '6', '9']",0,0,1,0,0,0,0,1,0,0,1
79487,CC(C)COC(=O)COC1=CC=CC=C1,"['6', '10']",0,0,1,0,0,0,0,1,0,0,0
79509,CC(CO)C1CCCCC1,"['4', '6', '10', '0']",1,0,1,0,0,1,0,1,0,0,0
79541,CCCCCCCCCCOC=O,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
79544,CCCCCCCOC(=O)CCCC,"['8', '9', '1', '0']",1,1,0,0,0,0,0,0,0,1,1
79545,CCCCCCCCOC(=O)CCCC,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
79546,CCCCC(=O)OCCCC1=CC=CC=C1,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
79547,CCCCCCCCCOC(=O)C1=CC=CC=C1,"['6', '10', '1', '0']",1,1,1,0,0,0,0,1,0,0,0
79552,CCCCCCC(=O)OCCC1=CC=CC=C1,"['4', '0', '1', '10', '8', '2']",1,1,1,1,0,1,0,0,0,1,0
79555,CCCCCCCCCCOC(=O)C(C)C,"['10', '0']",1,0,1,0,0,0,0,0,0,0,0
79578,CC(C)OC(=O)CCCCCCCCC=C,"['0', '8']",1,0,0,0,0,0,0,0,0,1,0
79581,CCCCCCCCCCCOC(=O)CCC,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
79582,CCCCCCCC(=O)OCC(C)C,"['4', '0', '1', '10', '8', '9']",1,1,1,0,0,1,0,0,0,1,1
79735,CCC(=O)C1=CC(=C(C(=C1)OC)O)OC,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
79738,COC1=CC=CC(=C1OC)CO,"['6', '1', '2']",0,1,0,1,0,0,0,1,0,0,0
79762,CCC(CC)C(=O)C1=CC=CC=C1,"['6', '10']",0,0,1,0,0,0,0,1,0,0,0
79782,COC1=CC=C(C=C1)CC=O,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
79803,C1CC=NC1,"['5', '3', '2']",0,0,0,1,1,0,1,0,0,0,0
79813,CCCCOC1=CC=C(C=C1)C=O,"['4', '6', '10']",0,0,1,0,0,1,0,1,0,0,0
79828,CSSSSC,"['0', '3', '2']",1,0,0,1,1,0,0,0,0,0,0
79911,CC1=C(SC=C1)C=O,"['6', '3']",0,0,0,0,1,0,0,1,0,0,0
80018,CCCCCC(C)OC(=O)C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
80024,CSC(=O)C1=CC=CC=C1,"['1', '3', '8', '2', '5']",0,1,0,1,1,0,1,0,0,1,0
80080,CCCCCC[C@@H](C)O,"['5', '0', '2']",1,0,0,1,0,0,1,0,0,0,0
80201,CCOC(=O)C1=C(C=C(C=C1C)OC)O,"['9', '7', '2']",0,0,0,1,0,0,0,0,1,0,1
80284,CC(C)CSSCC(C)C,"['0', '3', '2']",1,0,0,1,1,0,0,0,0,0,0
80326,CCC=CCCCO,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
80345,CCOC1=CC=C(C=C1)CO,"['6', '2']",0,0,0,1,0,0,0,1,0,0,0
80353,CC(=O)OC1CCCCCCCCCCC1,"['0', '1', '6', '2', '9']",1,1,0,1,0,0,0,1,0,0,1
80388,CCCCCC(=O)OC1CCCCC1,"['8', '1', '2']",0,1,0,1,0,0,0,0,0,1,0
80407,COC1=CC=C(C=C1)CS,"['7', '6', '3', '4']",0,0,0,0,1,1,0,1,1,0,0
80408,C1=CSC(=C1)CS,"['3', '7', '2']",0,0,0,1,1,0,0,0,1,0,0
80454,CC(C)C(=O)OCC1=CC=CO1,"['1', '7']",0,1,0,0,0,0,0,0,1,0,0
80455,CCOCC1=CC=CO1,"['6', '5', '8']",0,0,0,0,0,0,1,1,0,1,0
80584,CCOC(CC1=CC=CC=C1)OCC,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
80606,CCCCC(=O)OCC=C,"['8', '1']",0,1,0,0,0,0,0,0,0,1,0
80790,CC1=C(C=C(C=C1)C(C)C)OC,"['6', '10', '0']",1,0,1,0,0,0,0,1,0,0,0
80792,CC1=C(C=C(C=C1)C(C)C)OC(=O)C,"['6', '10', '1', '2']",0,1,1,1,0,0,0,1,0,0,0
80795,CCCCCOC(=O)CS,"['10', '2']",0,0,1,1,0,0,0,0,0,0,0
80865,CCOC(=O)CC1(OCCO1)C,"['4', '0', '1', '6', '10', '8', '9']",1,1,1,0,0,1,0,1,0,1,1
80933,CC(C)C1=CC=CC2=C1N=CC=C2,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
80960,CCCCCCCCC(=O)OCC1=CC=CC=C1,"['4', '6', '0', '8']",1,0,0,0,0,1,0,1,0,1,0
81006,CCCCCCCCC(=O)OCCC,"['1', '0', '8']",1,1,0,0,0,0,0,0,0,1,0
81013,CC(C)C1=CC=CC=C1[N+](=O)[O-],"['10', '0']",1,0,1,0,0,0,0,0,0,0,0
81045,CCCCCCCCC(=O)OCCCCCC,"['4', '0', '1', '7', '8', '2']",1,1,0,1,0,1,0,0,1,1,0
81102,CCCCCC(=O)OCC1=CC=C(C=C1)OC,"['6', '1']",0,1,0,0,0,0,0,1,0,0,0
81203,CC(=CCCC(=C)C)C,"['4', '9']",0,0,0,0,0,1,0,0,0,0,1
81221,CC1=CC(=C(C=C1)OC)C,"['6', '10', '7', '2']",0,0,1,1,0,0,0,1,1,0,0
81258,CC1=CC=C(C=C1)OCCOC(=O)C,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
81263,C[C@@H](CCCC(=C)C)CCO,"['4', '0', '1', '6', '2']",1,1,0,1,0,1,0,1,0,0,0
81353,CCCCOC(=O)C1=CN=CC=C1,"['6', '2']",0,0,0,1,0,0,0,1,0,0,0
81359,CC(=O)CCC(=O)OCC1=CC=CC=C1,"['6', '1', '7']",0,1,0,0,0,0,0,1,1,0,0
81391,CCOC(=O)C1=CC2=C(C=C1)OCO2,"['10', '1']",0,1,1,0,0,0,0,0,0,0,0
81414,CC(=O)OCCCCCOC(=O)C,['1'],0,1,0,0,0,0,0,0,0,0,0
81573,CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C,"['4', '9', '1']",0,1,0,0,0,1,0,0,0,0,1
81591,CCCCCCCOC(=O)C1=CC=CC=C1,"['0', '6', '10', '2', '9']",1,0,1,1,0,0,0,1,0,0,1
81635,C1COC2=CC=CC=C2OC1,['4'],0,0,0,0,0,1,0,0,0,0,0
81659,CCSCCC(=O)O,"['5', '3']",0,0,0,0,1,0,1,0,0,0,0
81739,CC(=O)OCCC(=C)C1=CC=CC=C1,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
81784,CCOC(=O)C1=CC=CC=C1OC,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
81788,CC(C)CCOC(=O)C(=C)C,"['8', '1']",0,1,0,0,0,0,0,0,0,1,0
81894,CCCC(=O)OCCCC1=CC=CC=C1,"['6', '1']",0,1,0,0,0,0,0,1,0,0,0
81898,CC(=O)CC(C)(C)C1=CC=CC=C1,"['4', '6', '9', '0']",1,0,0,0,0,1,0,1,0,0,1
82202,C1=CSC=C1S,['3'],0,0,0,0,1,0,0,0,0,0,0
82227,CC1=CC[C@@H]2C[C@H]1C2(C)C,"['10', '2']",0,0,1,1,0,0,0,0,0,0,0
82336,CN(C)C1=CC=CC=C1C(=O)OC,"['4', '0', '1', '2']",1,1,0,1,0,1,0,0,0,0,0
82349,CC(C)C1=CC=C(C=C1)CCO,"['4', '10', '0']",1,0,1,0,0,1,0,0,0,0,0
82397,C1=CC=C(C=C1)CCOC(=O)CCO,"['4', '8', '6', '1']",0,1,0,0,0,1,0,1,0,1,0
82493,CC(C)CC(CC(C)C)OC(=O)C,"['4', '10', '1']",0,1,1,0,0,1,0,0,0,0,0
82511,CCCCCCCC(=O)OCC1=CC=CC=C1,"['4', '10', '1', '0']",1,1,1,0,0,1,0,0,0,0,0
82584,CCCCC(=O)OCC1=CC=CC=C1,"['4', '0', '1', '6', '9']",1,1,0,0,0,1,0,1,0,0,1
82610,CCC(=O)OC1CCC(CC1)C(C)(C)C,"['9', '1']",0,1,0,0,0,0,0,0,0,0,1
82613,CCCCC(=O)OC1=CC=C(C=C1)C,"['4', '9']",0,0,0,0,0,1,0,0,0,0,1
82635,CCCCCCCCCC(=O)OCCCCCC,"['8', '10', '0', '1']",1,1,1,0,0,0,0,0,0,1,0
82662,C1CCC2=C(C1)C=CC=C2CC=O,"['10', '9']",0,0,1,0,0,0,0,0,0,0,1
82664,CCCCOC1=CC2=CC=CC=C2C=C1,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
82674,C1CC(=O)C(=C1)O,['7'],0,0,0,0,0,0,0,0,1,0,0
82694,CCCCCCCCC#CC(=O)OCC,"['10', '9', '2', '0']",1,0,1,1,0,0,0,0,0,0,1
82757,CCC(=O)C1=CC=C(O1)C,"['6', '0', '7']",1,0,0,0,0,0,0,1,1,0,0
83035,CCCCCOC(C)OCCCCC,"['0', '8', '7', '2']",1,0,0,1,0,0,0,0,1,1,0
83036,CC(C)CCOC(C)OCCC(C)C,"['1', '0', '8', '2']",1,1,0,1,0,0,0,0,0,1,0
83084,CC(C)COC(=O)C(=O)C,"['8', '6', '1', '7']",0,1,0,0,0,0,0,1,1,1,0
83268,CC(C)CCCC(C)(C)O,"['4', '10', '9', '0']",1,0,1,0,0,1,0,0,0,0,1
83453,CC(C)CC(OCC(C)C)OCC(C)C,"['0', '8', '7']",1,0,0,0,0,0,0,0,1,1,0
83466,CCOCCOCCC(C)C,"['0', '8', '7', '2']",1,0,0,1,0,0,0,0,1,1,0
83553,CCOC(C1=CC=CO1)OCC,"['1', '7', '2']",0,1,0,1,0,0,0,0,1,0,0
83653,CC1=C(SC=C1)C(=O)C,"['4', '6', '7']",0,0,0,0,0,1,0,1,1,0,0
83655,CC1=CC=C(S1)C(=O)C,"['4', '6', '5', '7']",0,0,0,0,0,1,1,1,1,0,0
83763,CC(C)C1CCC(CC1)CO,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
84216,CCCC=CC(=O)CC,"['0', '1', '10', '2', '5']",1,1,1,1,0,0,1,0,0,0,0
84234,CSSC1=CC=CC=C1,"['3', '2']",0,0,0,1,1,0,0,0,0,0,0
84398,CC=CC1=C(C=CC(=C1)C(C)C)C,"['0', '6', '10', '2', '9']",1,0,1,1,0,0,0,1,0,0,1
84467,CCCCCCCC(=O)CCC,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
84542,C=CCOCC1=CC=CC=C1,"['8', '1']",0,1,0,0,0,0,0,0,0,1,0
84556,CCCC(=O)OC1=CC=C(C=C1)C,"['4', '0', '1', '6', '2', '9']",1,1,0,1,0,1,0,1,0,0,1
84614,COC1=CC=C(C=C1)C=NC2=CC=CC=C2C(=O)OC,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
84682,CC[C@@H](C)O,"['8', '0', '1']",1,1,0,0,0,0,0,0,0,1,0
84804,CC1=CC=C(C=C1)OCCO,"['4', '9']",0,0,0,0,0,1,0,0,0,0,1
84825,CC1=C(OC=C1)CC=C(C)C,"['10', '7', '0']",1,0,1,0,0,0,0,0,1,0,0
85053,CCC1=NC=CS1,"['0', '7', '2']",1,0,0,1,0,0,0,0,1,0,0
85071,CC(C)C(=O)OCC=C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
85073,CCC1=CN=C(S1)CC,"['7', '3', '2']",0,0,0,1,1,0,0,0,1,0,0
85224,CCCC1=NC=CN=C1C,"['7', '2']",0,0,0,1,0,0,0,0,1,0,0
85228,CCCCC1=NC=CN=C1C,['6'],0,0,0,0,0,0,0,1,0,0,0
85329,CCCC#CC(=O)OCC,"['0', '2']",1,0,0,1,0,0,0,0,0,0,0
85418,CCCCCCCCOC(=O)CC(=O)C,"['1', '0', '8', '7']",1,1,0,0,0,0,0,0,1,1,0
85519,CC(=O)OCCCSC,"['0', '10', '3', '2']",1,0,1,1,1,0,0,0,0,0,0
85520,CCCC(=O)OCCCSC,"['1', '3', '2']",0,1,0,1,1,0,0,0,0,0,0
85521,CCOC(CCSC)OCC,"['3', '2']",0,0,0,1,1,0,0,0,0,0,0
85522,COC(=O)CSC,"['3', '1', '7', '2']",0,1,0,1,1,0,0,0,1,0,0
85567,CC1=C[C@@H]([C@@H](CC1)C(C)C)O,['10'],0,0,1,0,0,0,0,0,0,0,0
85647,CCCCC#CC(=O)OCC,"['0', '2']",1,0,0,1,0,0,0,0,0,0,0
85703,CCC=CCCC1(CCC(=O)O1)C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
85724,CC(=O)OC1CC2CC1C3C2CCC3,"['10', '0', '1']",1,1,1,0,0,0,0,0,0,0,0
85730,CC1C(=O)C=C(O1)C,"['1', '3', '7', '6', '5']",0,1,0,0,1,0,1,1,1,0,0
85741,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,"['4', '1']",0,1,0,0,0,1,0,0,0,0,0
85755,CC1=CCC(CC1)C(C)(C)OC,"['4', '0', '6', '2', '9']",1,0,0,1,0,1,0,1,0,0,1
85803,CCOC(=O)C1CCC=CC1,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
85826,CCOC(C(C)C1=CC=CC=C1)OCC,"['4', '0', '1', '2']",1,1,0,1,0,1,0,0,0,0,0
85833,CC1=CCC(C1(C)C)CC#N,"['6', '10', '2']",0,0,1,1,0,0,0,1,0,0,0
85903,CC1=CCC(CC1)C(C)CCO,"['4', '0', '6', '10', '2']",1,0,1,1,0,1,0,1,0,0,0
85979,CC(CC=O)C1=CC=CC=C1,"['4', '0', '10', '2']",1,0,1,1,0,1,0,0,0,0,0
85994,CCCCCC(=O)OCC(CC)CCCC,"['10', '1']",0,1,1,0,0,0,0,0,0,0,0
86002,CCCCCC=C1CCCCC1=O,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
86015,CC=CC=CCOC(=O)C(C)C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
86016,CCC(=O)OCC=CC=CC,"['8', '6', '1']",0,1,0,0,0,0,0,1,0,1,0
86043,CC(CC(=O)O)SC,"['1', '3', '2']",0,1,0,1,1,0,0,0,0,0,0
86094,CCCC(=O)OCC=CC=CC,"['0', '1', '8', '2', '5']",1,1,0,1,0,0,1,0,0,1,0
86111,CCCC1CC(=C(O1)C)C(=O)OCC,"['4', '10', '2']",0,0,1,1,0,1,0,0,0,0,0
86114,CC1=C(C2(CC1CC2CO)C(=C)C)C,"['9', '0']",1,0,0,0,0,0,0,0,0,0,1
86209,CC(C)C1=CC(=CC=C1)C(C)CC=O,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
86558,CCC1(CC(=O)C(=C(C1C)C)C)C,"['6', '5', '1', '7']",0,1,0,0,0,0,1,1,1,0,0
86573,CCCCCCC=CC(=O)OCC,"['10', '0', '1']",1,1,1,0,0,0,0,0,0,0,0
86579,CCC(=O)OC1CC2CC1C3C2C=CC3,"['4', '0', '1', '10', '9']",1,1,1,0,0,1,0,0,0,0,1
86597,CC1=CCC(CC1)C(=CCC=C(C)C)C,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
86678,CC(CCC(=O)C)C1=CC=CC=C1,"['6', '1']",0,1,0,0,0,0,0,1,0,0,0
86707,CC1C2CC(C1=O)CC2(C)C,"['9', '10']",0,0,1,0,0,0,0,0,0,0,1
86732,CC(C)CC1CCC(=O)O1,"['6', '10', '0']",1,0,1,0,0,0,0,1,0,0,0
86733,CC1COC(O1)CC(C)C,"['1', '7', '6', '8', '2', '5']",0,1,0,1,0,0,1,1,1,1,0
86736,CCCCCCC1CCOC1=O,"['4', '0', '1', '6', '9', '5']",1,1,0,0,0,1,1,1,0,0,1
86741,CCC(C)OC(=O)C(C)O,"['6', '5', '1', '7']",0,1,0,0,0,0,1,1,1,0,0
86749,CCC(C)(CCC=C(C)C)O,"['4', '9', '0']",1,0,0,0,0,1,0,0,0,0,1
86750,CCC(C)(C=CC=C(C)C)O,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
86751,CCC(C)CCCC(C)(C)O,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
86782,CCC(C)CC(CC)O,"['4', '1', '0', '8']",1,1,0,0,0,1,0,0,0,1,0
86799,CCCCCC1COCCC1OC(=O)C,"['4', '0', '6', '10', '2', '5']",1,0,1,1,0,1,1,1,0,0,0
86834,COC(=O)C1C(O1)C2=CC=CC=C2,"['6', '1']",0,1,0,0,0,0,0,1,0,0,0
86848,CCOC1CC2CCC1(C2(C)C)C,"['10', '9']",0,0,1,0,0,0,0,0,0,0,1
86851,CC(C)CCOC(=O)C(C)O,"['0', '1', '7', '8', '5']",1,1,0,0,0,0,1,0,1,1,0
86852,CCCCC1CCOC1=O,"['6', '9']",0,0,0,0,0,0,0,1,0,0,1
86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C,"['6', '9', '10']",0,0,1,0,0,0,0,1,0,0,1
87085,CC1=CC=CC=C1COC(=O)C,"['4', '6', '1']",0,1,0,0,0,1,0,1,0,0,0
87166,CCCCCCOCC(OC)OC,"['4', '6', '0', '1']",1,1,0,0,0,1,0,1,0,0,0
87170,CCOC1=CC=CC=C1OC,"['6', '5', '7', '2']",0,0,0,1,0,0,1,1,1,0,0
87198,CCCC1=NC=CS1,"['10', '0', '7', '2']",1,0,1,1,0,0,0,0,1,0,0
87200,CCCCCCOC(=O)C=C(C)C,"['10', '2']",0,0,1,1,0,0,0,0,0,0,0
87436,C=CCCCN=C=S,"['0', '2']",1,0,0,1,0,0,0,0,0,0,0
87453,C1C2COCOC2C3=CC=CC=C31,"['4', '9', '2']",0,0,0,1,0,1,0,0,0,0,1
87466,CCCC1=NC=CN=C1,"['3', '0', '7', '2']",1,0,0,1,1,0,0,0,1,0,0
87499,CC(C)OC(=O)C1=CC=CC=C1N,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
87598,CCCCC(=O)OC(C)C,"['8', '1']",0,1,0,0,0,0,0,0,0,1,0
87630,CCCCCCCC=CCO,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
87632,CCCCCC=CC=CCO,"['5', '0', '1', '3']",1,1,0,0,1,0,1,0,0,0,0
87637,CCCC1=NC(=CN=C1C)C,['7'],0,0,0,0,0,0,0,0,1,0,0
87677,CCC=CCCC(OCC)OCC,"['10', '1']",0,1,1,0,0,0,0,0,0,0,0
87680,CCCCCCC1=CCCC(=O)O1,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
87762,CCSCCCO,"['3', '2']",0,0,0,1,1,0,0,0,0,0,0
87793,CCCCCCC1=CC=CS1,"['4', '0', '1', '3', '2']",1,1,0,1,1,1,0,0,0,0,0
87859,CCCCC#CC(=O)OC,['0'],1,0,0,0,0,0,0,0,0,0,0
87860,CCCC#CC(=O)OC,"['0', '2']",1,0,0,1,0,0,0,0,0,0,0
87927,CCC=CCCC(=O)C,"['10', '0', '2']",1,0,1,1,0,0,0,0,0,0,0
87947,CC(CCC=C(C)C)OC(=O)C,"['4', '0', '1', '2']",1,1,0,1,0,1,0,0,0,0,0
88288,C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)OC,"['9', '2']",0,0,0,1,0,0,0,0,0,0,1
88290,CC(=O)CC(C)(C)S,"['4', '0', '1', '3']",1,1,0,0,1,1,0,0,0,0,0
88301,CC1([C@H]2CC=C([C@@H]1C2)CO)C,"['6', '9', '10']",0,0,1,0,0,0,0,1,0,0,1
88332,CC1=CCCC(C1=O)(C)C,"['6', '10', '2']",0,0,1,1,0,0,0,1,0,0,0
88362,CCC(=O)C(OCC)OCC,"['8', '5', '1']",0,1,0,0,0,0,1,0,0,1,0
88453,CCCCCOC(=O)CCC(=O)C,"['8', '0', '1', '7']",1,1,0,0,0,0,0,0,1,1,0
88471,CCCCCCOC(=O)CS,"['6', '9', '0', '1']",1,1,0,0,0,0,0,1,0,0,1
88480,CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,"['4', '1', '6', '10', '9']",0,1,1,0,0,1,0,1,0,0,1
88481,CC(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,"['9', '1']",0,1,0,0,0,0,0,0,0,0,1
88651,COC(=O)CCC1CCCCC1,['1'],0,1,0,0,0,0,0,0,0,0,0
88667,CCC(=O)OCC(=C)C,"['1', '6', '8', '2']",0,1,0,1,0,0,0,1,0,1,0
88693,CC(=C)C1CCC(CC1)(C)OC(=O)C,"['4', '9', '0']",1,0,0,0,0,1,0,0,0,0,1
88710,CC1=CC=C(C=C1)CC(C)(C)O,"['4', '6', '0']",1,0,0,0,0,1,0,1,0,0,0
88792,CC(C)(C)C1=C(C=CC(=C1)OC)OC,"['9', '7', '2']",0,0,0,1,0,0,0,0,1,0,1
89263,CC(=O)OC1(CCC(CC1)C(C)(C)OC(=O)C)C,"['9', '0']",1,0,0,0,0,0,0,0,0,0,1
89284,CCCCCCCC(=CC1=CC=CC=C1)C=O,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
89285,CC1CCOC(C1)CC(=O)C,"['4', '6', '1', '7']",0,1,0,0,0,1,0,1,1,0,0
89306,CCC(=O)OC1CC2CCC1(C2(C)C)C,"['10', '1']",0,1,1,0,0,0,0,0,0,0,0
89315,CC(=O)OC1CCCC(C1)C(C)(C)C,"['9', '1']",0,1,0,0,0,0,0,0,0,0,1
89382,CC(CCC=C(C)C)CCOC(=O)C=C(C)C,['4'],0,0,0,0,0,1,0,0,0,0,0
89385,CCC(C)(CCCC(C)C)OC(=O)C,"['4', '0', '1', '10', '9']",1,1,1,0,0,1,0,0,0,0,1
89437,CC(C)C1CCC(CC1)(C)O,"['4', '0', '6', '10', '9']",1,0,1,0,0,1,0,1,0,0,1
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,"['6', '9', '1']",0,1,0,0,0,0,0,1,0,0,1
89463,CCCC(CC(=O)OC)OC(=O)C,"['0', '1']",1,1,0,0,0,0,0,0,0,0,0
89479,CC1(CCCC23C1CC(CC2)(C(=O)O3)C)C,"['4', '5', '9']",0,0,0,0,0,1,1,0,0,0,1
89488,CC(C)C1CCC(=CC1)C=O,"['10', '6', '0']",1,0,1,0,0,0,0,1,0,0,0
89539,CC1CC(=O)C(=C1C)O,"['6', '7']",0,0,0,0,0,0,0,1,1,0,0
89559,CCCCCC1C=CC(=O)O1,"['0', '1', '6', '10', '5']",1,1,1,0,0,0,1,1,0,0,0
89560,CCCCCCC(C=C)O,"['6', '5', '0', '2']",1,0,0,1,0,0,1,1,0,0,0
89723,CC(CCC=C(C)C)CC=NO,"['4', '0']",1,0,0,0,0,1,0,0,0,0,0
89734,CC(=O)CC(=O)OCCOC,"['8', '6', '1']",0,1,0,0,0,0,0,1,0,1,0
89802,CC1=CC(=C(C=C1)O)C(=O)OC,"['6', '9', '10', '1']",0,1,1,0,0,0,0,1,0,0,1
89803,CCOC(=O)OC1=CC=C(C=C1)C,"['4', '0', '2']",1,0,0,1,0,1,0,0,0,0,0
90245,CCC(=O)C1=C(C=CO1)C,"['6', '5', '7', '3']",0,0,0,0,1,0,1,1,1,0,0
90246,CC(C)CC(=O)SC,"['1', '3', '8', '2', '5']",0,1,0,1,1,0,1,0,0,1,0
90486,CCOC(=O)C=CC1=CC2=C(C=C1)OCO2,['10'],0,0,1,0,0,0,0,0,0,0,0
90586,CCO[C@@H]1C[C@@H](CC(C1)(C)C)C,"['4', '10', '9', '0']",1,0,1,0,0,1,0,0,0,0,1
90607,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2O,"['4', '6']",0,0,0,0,0,1,0,1,0,0,0
90720,CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C,"['4', '0', '1', '6', '9']",1,1,0,0,0,1,0,1,0,0,1
90773,CC(CC(C)(C)C)C(=C)C=O,['10'],0,0,1,0,0,0,0,0,0,0,0
90776,CC(CCC=C(C)C)C(=C)C=O,"['4', '10', '9', '0']",1,0,1,0,0,1,0,0,0,0,1
90790,CC(CCC(C(=C)C)O)CCO,['4'],0,0,0,0,0,1,0,0,0,0,0
90818,CCCCCCCCCCC=CC#N,['0'],1,0,0,0,0,0,0,0,0,0,0
90843,CCOCCC(C)CCCC(C)C,"['4', '10', '0']",1,0,1,0,0,1,0,0,0,0,0
90848,CCCCCCCCOC(=O)C=CC,"['8', '6', '1', '2']",0,1,0,1,0,0,0,1,0,1,0
90884,CC1C(OC(C(O1)(C)O)C)(C)O,['5'],0,0,0,0,0,0,1,0,0,0,0
90899,CC(=O)C=CC12C(CCCC1(O2)C)(C)C,"['4', '0', '1', '6', '9']",1,1,0,0,0,1,0,1,0,0,1
90960,CC(CC(=O)O)CC(C)(C)C,['2'],0,0,0,1,0,0,0,0,0,0,0
90972,CCOC(=O)C(C)SSC,"['0', '1', '3']",1,1,0,0,1,0,0,0,0,0,0
91147,CCCCC1C=C(CC(O1)C)C,"['4', '6', '0', '2']",1,0,0,1,0,1,0,1,0,0,0
91151,CC(=O)OC1CCC2C(CCCC2(C1)C)(C)C,"['6', '9']",0,0,0,0,0,0,0,1,0,0,1
91163,CCCCCCCCC(C(=O)C)C(=O)OCC,"['4', '10', '1', '0']",1,1,1,0,0,1,0,0,0,0,0
91195,CC1=CC(=O)C2(C1C2)C(C)C,"['6', '10', '2']",0,0,1,1,0,0,0,1,0,0,0
