CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
78949,C1C2CC(C1C=C2)C(=O)O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
78954,CC(=CCCC(=CC=CC(=O)C)C)C,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79016,CC1=CC(CC(C1)(C)C)O,"['Gourmand', 'Green']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
79023,CC1=C(C(=O)C(CC1)C(C)C)O,"['Woody', 'Fruity', 'Chemicals', 'Green', 'Herbal']",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
79028,C1CC2CC1CC2O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79035,CC1(C2CC3C1(C3C2)C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79036,CC1=CC(=O)C(CC1)C(=C)C,"['Green', 'Herbal', 'Fruity']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
79049,CCC(C)OC=O,"['Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79086,CC(C)CCN=C=S,"['Spices', 'Alcohol', 'Savory', 'Green']",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
79089,CC1=CSC=C1C,"['Gourmand', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
79098,COC1CCC(O1)OC,"['Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79117,CCCCOC(C)OCCCC,"['Flower', 'Green', 'Alcohol', 'Fruity']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
79148,C(CCS)CS,"['Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
79187,CCCCCCCCC(=O)OCCCCCCCC,"['Flower', 'Fruity', 'Earthy']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
79248,CCCC(=O)C1=CC=CS1,"['Gourmand', 'Savory', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
79302,CCC(C)(C)C1CCC(CC1)O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79310,COCC1=CC=C(C=C1)O,"['Green', 'Chemicals', 'Earthy']",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
79406,COC1=CC=C(C=C1)CCCO,"['Flower', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
79457,CC(C)COC(=O)CCCCCCCCC=C,"['Fruity', 'Savory', 'Balsamic', 'Green', 'Alcohol']",1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
79509,CC(CO)C1CCCCC1,"['Flower', 'Green', 'Herbal', 'Balsamic']",0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
79541,CCCCCCCCCCOC=O,"['Flower', 'Green', 'Fruity', 'Gourmand']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
79544,CCCCCCCOC(=O)CCCC,"['Alcohol', 'Woody', 'Fruity', 'Animal Body']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79545,CCCCCCCCOC(=O)CCCC,"['Chemicals', 'Fruity']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
79546,CCCCC(=O)OCCCC1=CC=CC=C1,"['Flower', 'Spices', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
79547,CCCCCCCCCOC(=O)C1=CC=CC=C1,"['Green', 'Herbal', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
79552,CCCCCCC(=O)OCCC1=CC=CC=C1,"['Fruity', 'Flower', 'Green', 'Alcohol', 'Earthy']",1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
79554,CCCCCCC(=O)OCC1=CC=CC=C1,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79581,CCCCCCCCCCCOC(=O)CCC,"['Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
79735,CCC(=O)C1=CC(=C(C(=C1)OC)O)OC,"['Flower', 'Gourmand', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
79753,CC(C)COC(C)OCC(C)C,"['Green', 'Alcohol', 'Chemicals', 'Sulfur']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
79782,COC1=CC=C(C=C1)CC=O,"['Flower', 'Spices', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
79803,C1CC=NC1,"['Aquatic', 'Savory']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
79813,CCCCOC1=CC=C(C=C1)C=O,"['Flower', 'Spices', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
79828,CSSSSC,"['Green', 'Alcohol', 'Savory', 'Sulfur']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
79911,CC1=C(SC=C1)C=O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80018,CCCCCC(C)OC(=O)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
80046,CC(C)SSSC(C)C,"['Green', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
80080,CCCCCC[C@@H](C)O,"['Gourmand', 'Green', 'Savory']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
80208,C1=CC=C(C=C1)CC[N+](=O)[O-],"['Flower', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80284,CC(C)CSSCC(C)C,"['Green', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
80345,CCOC1=CC=C(C=C1)CO,"['Gourmand', 'Spices']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
80353,CC(=O)OC1CCCCCCCCCCC1,"['Woody', 'Fruity', 'Chemicals', 'Savory', 'Balsamic', 'Smoky', 'Green']",0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
80388,CCCCCC(=O)OC1CCCCC1,"['Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80408,C1=CSC(=C1)CS,"['Aquatic', 'Savory', 'Sulfur', 'Gourmand', 'Smoky']",0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
80420,CCCCCCCOC(=O)C1=CC=CC=C1O,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80454,CC(C)C(=O)OCC1=CC=CO1,"['Fruity', 'Smoky']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80455,CCOCC1=CC=CO1,"['Chemicals', 'Savory', 'Sulfur', 'Spices', 'Alcohol']",1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
80584,CCOC(CC1=CC=CC=C1)OCC,"['Gourmand', 'Green', 'Flower']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
80606,CCCCC(=O)OCC=C,"['Alcohol', 'Fruity', 'Sulfur']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80792,CC1=C(C=C(C=C1)C(C)C)OC(=O)C,"['Green', 'Spices', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
80865,CCOC(=O)CC1(OCCO1)C,"['Woody', 'Fruity', 'Flower', 'Green', 'Alcohol']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
80933,CC(C)C1=CC=CC2=C1N=CC=C2,"['Flower', 'Smoky']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80960,CCCCCCCCC(=O)OCC1=CC=CC=C1,"['Flower', 'Alcohol', 'Savory', 'Balsamic']",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
81006,CCCCCCCCC(=O)OCCC,"['Alcohol', 'Fruity', 'Sulfur']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
81013,CC(C)C1=CC=CC=C1[N+](=O)[O-],['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81040,CCCCOC(=O)C1CCCCC1,"['Green', 'Woody', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
81045,CCCCCCCCC(=O)OCCCCCC,"['Woody', 'Fruity', 'Savory', 'Flower', 'Green', 'Alcohol']",1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
81102,CCCCCC(=O)OCC1=CC=C(C=C1)OC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81353,CCCCOC(=O)C1=CN=CC=C1,"['Earthy', 'Smoky']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
81359,CC(=O)CCC(=O)OCC1=CC=CC=C1,"['Gourmand', 'Fruity']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
81391,CCOC(=O)C1=CC2=C(C=C1)OCO2,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
81454,CC(C)CCC1=CC=CC=N1,"['Flower', 'Green', 'Smoky', 'Animal Body']",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
81591,CCCCCCCOC(=O)C1=CC=CC=C1,"['Green', 'Chemicals', 'Woody', 'Balsamic']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
81659,CCSCCC(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81739,CC(=O)OCCC(=C)C1=CC=CC=C1,"['Flower', 'Spices', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
81784,CCOC(=O)C1=CC=CC=C1OC,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
81788,CC(C)CCOC(=O)C(=C)C,"['Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
81887,CCC(CC)C1=CC=CC=N1,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81894,CCCC(=O)OCCCC1=CC=CC=C1,"['Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
81898,CC(=O)CC(C)(C)C1=CC=CC=C1,"['Flower', 'Green', 'Woody', 'Gourmand']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
81964,CCCCC(=O)OCCC1=CC=CC=C1,"['Flower', 'Green', 'Fruity', 'Smoky']",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
82202,C1=CSC=C1S,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82227,CC1=CC[C@@H]2C[C@H]1C2(C)C,"['Green', 'Chemicals', 'Herbal']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
82229,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C,"['Green', 'Woody', 'Earthy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
82321,CCCCOC(=O)CS,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82336,CN(C)C1=CC=CC=C1C(=O)OC,"['Flower', 'Green', 'Fruity', 'Earthy']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
82349,CC(C)C1=CC=C(C=C1)CCO,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
82493,CC(C)CC(CC(C)C)OC(=O)C,"['Flower', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
82511,CCCCCCCC(=O)OCC1=CC=CC=C1,"['Flower', 'Green', 'Savory', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
82584,CCCCC(=O)OCC1=CC=CC=C1,"['Fruity', 'Savory', 'Flower', 'Smoky', 'Animal Body']",0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
82610,CCC(=O)OC1CCC(CC1)C(C)(C)C,"['Woody', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
82613,CCCCC(=O)OC1=CC=C(C=C1)C,"['Flower', 'Animal Body']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82635,CCCCCCCCCC(=O)OCCCCCC,"['Green', 'Alcohol', 'Savory', 'Fruity']",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
82662,C1CCC2=C(C1)C=CC=C2CC=O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82664,CCCCOC1=CC2=CC=CC=C2C=C1,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
82674,C1CC(=O)C(=C1)O,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82694,CCCCCCCCC#CC(=O)OCC,"['Green', 'Woody', 'Balsamic', 'Earthy']",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
82757,CCC(=O)C1=CC=C(O1)C,"['Gourmand', 'Green']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
83035,CCCCCOC(C)OCCCCC,"['Woody', 'Chemicals', 'Savory', 'Gourmand', 'Green', 'Alcohol']",1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
83036,CC(C)CCOC(C)OCCC(C)C,"['Fruity', 'Chemicals', 'Savory', 'Sulfur', 'Green', 'Alcohol']",1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
83084,CC(C)COC(=O)C(=O)C,"['Gourmand', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
83268,CC(C)CCCC(C)(C)O,"['Flower', 'Green', 'Woody', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
83352,CC1CCC(CC1)OC(=O)C,"['Spices', 'Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
83367,CC(C)(CC1=CC=CC=C1)CO,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83453,CC(C)CC(OCC(C)C)OCC(C)C,"['Gourmand', 'Green', 'Alcohol', 'Sulfur']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
83466,CCOCCOCCC(C)C,"['Green', 'Alcohol', 'Chemicals', 'Woody']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
83553,CCOC(C1=CC=CO1)OCC,"['Earthy', 'Savory', 'Fruity', 'Smoky']",0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
83653,CC1=C(SC=C1)C(=O)C,"['Gourmand', 'Flower', 'Chemicals']",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
83655,CC1=CC=C(S1)C(=O)C,"['Fruity', 'Spices', 'Gourmand', 'Flower', 'Green']",0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
84216,CCCC=CC(=O)CC,"['Green', 'Chemicals', 'Fruity']",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
84234,CSSC1=CC=CC=C1,"['Alcohol', 'Savory', 'Sulfur']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
84328,C=CCOCCC1=CC=CC=C1,"['Gourmand', 'Green', 'Fruity', 'Earthy']",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
84338,CCCCCCCCCCCCCC(=O)OCCC,"['Savory', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84542,C=CCOCC1=CC=CC=C1,"['Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
84556,CCCC(=O)OC1=CC=C(C=C1)C,"['Flower', 'Chemicals', 'Fruity', 'Animal Body']",0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
84559,CCCCCCCCCCCC(OC)OC,"['Green', 'Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
84804,CC1=CC=C(C=C1)OCCO,"['Flower', 'Animal Body']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84825,CC1=C(OC=C1)CC=C(C)C,"['Gourmand', 'Green', 'Fruity', 'Herbal']",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
85053,CCC1=NC=CS1,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85071,CC(C)C(=O)OCC=C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
85073,CCC1=CN=C(S1)CC,"['Savory', 'Earthy']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
85224,CCCC1=NC=CN=C1C,"['Gourmand', 'Earthy']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
85228,CCCCC1=NC=CN=C1C,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85329,CCCC#CC(=O)OCC,"['Green', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85418,CCCCCCCCOC(=O)CC(=O)C,"['Gourmand', 'Balsamic', 'Fruity', 'Sulfur']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
85519,CC(=O)OCCCSC,"['Green', 'Savory', 'Earthy', 'Sulfur']",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
85520,CCCC(=O)OCCCSC,"['Earthy', 'Savory', 'Fruity', 'Sulfur']",0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
85521,CCOC(CCSC)OCC,"['Alcohol', 'Savory', 'Sulfur']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
85522,COC(=O)CSC,"['Fruity', 'Savory', 'Sulfur', 'Gourmand', 'Smoky']",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
85567,CC1=C[C@@H]([C@@H](CC1)C(C)C)O,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85647,CCCCC#CC(=O)OCC,"['Green', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85703,CCC=CCCC1(CCC(=O)O1)C,"['Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
85730,CC1C(=O)C=C(O1)C,"['Gourmand', 'Savory', 'Fruity', 'Smoky']",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
85741,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
85755,CC1=CCC(CC1)C(C)(C)OC,"['Woody', 'Fruity', 'Green', 'Savory', 'Flower', 'Spices', 'Earthy']",0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
85788,CCCCCCCC(C)OC(=O)C,"['Green', 'Fruity', 'Earthy']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
85803,CCOC(=O)C1CCC=CC1,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
85826,CCOC(C(C)C1=CC=CC=C1)OCC,"['Flower', 'Green', 'Fruity', 'Earthy']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
85833,CC1=CCC(C1(C)C)CC#N,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
85979,CC(CC=O)C1=CC=CC=C1,"['Flower', 'Green', 'Alcohol']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
85994,CCCCCC(=O)OCC(CC)CCCC,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
86002,CCCCCC=C1CCCCC1=O,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
86015,CC=CC=CCOC(=O)C(C)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
86016,CCC(=O)OCC=CC=CC,"['Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86025,CCOC(=O)C1C(O1)C2=CC=C(C=C2)OC,"['Fruity', 'Chemicals', 'Flower', 'Green', 'Alcohol']",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
86043,CC(CC(=O)O)SC,"['Savory', 'Fruity', 'Sulfur']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
86044,CCCCCC(C)C=O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
86094,CCCC(=O)OCC=CC=CC,"['Green', 'Alcohol', 'Savory', 'Fruity']",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
86111,CCCC1CC(=C(O1)C)C(=O)OCC,"['Flower', 'Green', 'Herbal']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
86114,CC1=C(C2(CC1CC2CO)C(=C)C)C,"['Chemicals', 'Woody']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
86208,CC(CC=O)C1=CC(=CC=C1)C(=C)C,"['Flower', 'Green', 'Chemicals', 'Fruity']",0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
86209,CC(C)C1=CC(=CC=C1)C(C)CC=O,"['Flower', 'Green', 'Aquatic']",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
86558,CCC1(CC(=O)C(=C(C1C)C)C)C,"['Gourmand', 'Spices', 'Savory', 'Fruity']",0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
86573,CCCCCCC=CC(=O)OCC,"['Flower', 'Green', 'Savory', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
86579,CCC(=O)OC1CC2CC1C3C2C=CC3,"['Flower', 'Green', 'Woody', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
86609,CC1CCC(C2C13C2C(=CC3)C)C(C)C,"['Green', 'Balsamic']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
86636,CC(CC(=O)C)C1=CC=CC=C1,"['Spices', 'Woody', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
86678,CC(CCC(=O)C)C1=CC=CC=C1,"['Gourmand', 'Fruity']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
86707,CC1C2CC(C1=O)CC2(C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86732,CC(C)CC1CCC(=O)O1,"['Green', 'Savory', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
86733,CC1COC(O1)CC(C)C,"['Fruity', 'Chemicals', 'Savory', 'Sulfur', 'Gourmand', 'Alcohol']",1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
86736,CCCCCCC1CCOC1=O,"['Flower', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
86748,CC(C)CCCC(C)(C=C)O,"['Woody', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86749,CCC(C)(CCC=C(C)C)O,"['Flower', 'Green', 'Woody', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
86750,CCC(C)(C=CC=C(C)C)O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
86751,CCC(C)CCCC(C)(C)O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
86782,CCC(C)CC(CC)O,"['Flower', 'Alcohol', 'Fruity', 'Sulfur']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
86783,CCC(CCC(C)C)O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86799,CCCCCC1COCCC1OC(=O)C,"['Woody', 'Savory', 'Flower', 'Green', 'Herbal', 'Earthy']",0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
86834,COC(=O)C1C(O1)C2=CC=CC=C2,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86851,CC(C)CCOC(=O)C(C)O,"['Gourmand', 'Alcohol', 'Savory', 'Fruity']",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
86852,CCCCC1CCOC1=O,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C,"['Green', 'Woody', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
87045,CCCCCCCCCCC(=O)OCC=C,"['Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
87083,CC1=CC(=CC=C1)COC(=O)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87085,CC1=CC=CC=C1COC(=O)C,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87166,CCCCCCOCC(OC)OC,"['Flower', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
87170,CCOC1=CC=CC=C1OC,"['Gourmand', 'Chemicals', 'Savory', 'Earthy']",0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
87198,CCCC1=NC=CS1,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87436,C=CCCCN=C=S,"['Spices', 'Alcohol', 'Green']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
87453,C1C2COCOC2C3=CC=CC=C31,"['Flower', 'Earthy', 'Animal Body']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
87466,CCCC1=NC=CN=C1,"['Gourmand', 'Green', 'Savory', 'Smoky']",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
87501,CCCCCCCCCCOC(=O)C1=CC=CC=C1N,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87598,CCCCC(=O)OC(C)C,"['Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87630,CCCCCCCC=CCO,"['Fruity', 'Chemicals', 'Savory', 'Balsamic', 'Flower']",0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
87632,CCCCCC=CC=CCO,"['Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
87637,CCCC1=NC(=CN=C1C)C,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87671,CCC(=C)CCCC(C)(C)O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87677,CCC=CCCC(OCC)OCC,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
87680,CCCCCCC1=CCCC(=O)O1,"['Flower', 'Savory', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
87762,CCSCCCO,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
87793,CCCCCCC1=CC=CS1,"['Fruity', 'Chemicals', 'Savory', 'Sulfur', 'Flower', 'Green', 'Earthy']",0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0
87813,CCCCCCCCC(OC)OC,"['Fruity', 'Chemicals', 'Savory', 'Flower', 'Green']",0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
