CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
11927,CC1=CC2=C(C=CC=N2)C=C1,"['Flower', 'Smoky']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11952,C1=CC=C(C=C1)C(=O)CN,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11962,CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11980,CCOC(=O)C1=CC=CO1,"['Fruity', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
11982,CCCOC(=O)C1=CC=CO1,"['Earthy', 'Green', 'Gourmand']",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11983,C1C(=O)CC2=CC=CC=C21,"['Chemicals', 'Woody']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11989,CSC1=NC2=CC=CC=C2S1,"['Woody', 'Smoky', 'Savory']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12020,CCC(C=C)O,"['Green', 'Savory', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12021,COC(=O)OC,"['Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12038,CCOC(=O)C1=CC(=C(C=C1)O)OC,"['Flower', 'Gourmand', 'Smoky', 'Chemicals', 'Fruity']",0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
12041,CCOC(=O)C(=O)C,"['Flower', 'Gourmand', 'Savory', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
12053,CC(C)(C1=CC=CC=C1)O,"['Flower', 'Earthy', 'Green', 'Savory', 'Woody', 'Balsamic']",0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
12072,CC1CCC(CC1O)C(=C)C,"['Flower', 'Green', 'Herbal', 'Spices', 'Sulfur', 'Chemicals', 'Animal Body', 'Woody']",0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1
12097,CC1=CC=C(O1)C=O,"['Gourmand', 'Smoky', 'Savory', 'Spices']",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
12101,CCC1=CC(=CC=C1)O,"['Chemicals', 'Earthy', 'Smoky']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12105,CC1=CC(=CC=C1)C=O,"['Fruity', 'Green', 'Chemicals', 'Gourmand']",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
12127,COC1=C(C=C(C=C1)C=O)O,"['Green', 'Flower', 'Gourmand', 'Balsamic']",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
12141,C1=CC=C(C=C1)COCCO,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12146,CC(=O)OC1CCCCC1,"['Fruity', 'Earthy', 'Chemicals', 'Alcohol']",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
12150,CCOC1=CC=C(C=C1)O,"['Animal Body', 'Fruity', 'Chemicals']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12174,C1=COC(=C1)C=CC=O,"['Gourmand', 'Green', 'Spices', 'Fruity', 'Woody']",0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
12177,CCC=C(C)C=O,"['Earthy', 'Green', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
12178,CCCC(CC)O,"['Fruity', 'Green', 'Chemicals', 'Alcohol']",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
12180,CCCC(=O)OC,"['Gourmand', 'Savory', 'Alcohol', 'Sulfur', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
12184,CCOC(=O)CO,"['Alcohol', 'Chemicals', 'Herbal']",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12191,CCOC(=O)C=CC,"['Savory', 'Alcohol', 'Sulfur', 'Fruity', 'Woody']",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
12198,CC(COC(=O)C)OC(=O)C,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12206,CCCCC(=O)OC,"['Green', 'Alcohol', 'Chemicals', 'Fruity', 'Animal Body']",1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
12209,CCC(C)COC(=O)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12210,CCC(=O)CCC(C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12216,CCCCCCC(CC)O,"['Flower', 'Earthy', 'Green', 'Spices']",0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
12217,CCCCCOC(=O)CC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12230,CCSC,"['Smoky', 'Chemicals', 'Savory', 'Sulfur']",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
12248,CC=CC(=O)C,"['Fruity', 'Chemicals', 'Aquatic']",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12251,COCC(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12257,CC(C)OC=O,"['Alcohol', 'Gourmand', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
12264,CC(C)SC(C)C,"['Sulfur', 'Savory']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12266,CC1=CC=C(O1)C,"['Gourmand', 'Smoky', 'Savory', 'Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
12278,CCCC(C)OC(=O)C,"['Earthy', 'Green', 'Savory', 'Fruity', 'Animal Body']",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
12297,CCCCC(C)O,"['Green', 'Savory', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12299,CCC=CC(=O)O,"['Alcohol', 'Savory']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12327,CCCCCCCCCCC(=O)OCC,"['Savory', 'Alcohol', 'Fruity', 'Woody', 'Balsamic']",1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
12329,COC(=O)CCCCC(=O)OC,['Alcohol'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12348,CCCCCOC(=O)C,"['Fruity', 'Chemicals', 'Alcohol']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12367,CCCCCCCC(C)O,"['Flower', 'Green', 'Gourmand', 'Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0
12370,CCCCCCC#C,"['Alcohol', 'Sulfur', 'Chemicals', 'Spices']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
12377,CCCSSCCC,"['Earthy', 'Green', 'Smoky', 'Savory', 'Chemicals', 'Sulfur', 'Fruity']",0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
12386,CCCCSSCCCC,['Sulfur'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12389,CCCCCCCCCCCCCC,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12391,CCCCCCCCCCCCCCC,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12392,CCCCCCCOCCCCCCC,"['Chemicals', 'Savory']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12397,CCCCCCCCCCCCCCCO,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12506,CC(=O)OCC1CCCO1,"['Gourmand', 'Savory', 'Alcohol', 'Chemicals', 'Fruity', 'Woody']",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12507,COC1=CC=C(C=C1)C=C,"['Flower', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12508,CCC(=O)OC(C)C,"['Alcohol', 'Chemicals', 'Fruity', 'Flower']",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12514,CC1=CC=C(S1)C,['Sulfur'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12518,CC1NC(SC(S1)C)C,"['Earthy', 'Gourmand', 'Sulfur', 'Savory']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
12529,CCCCCOC=O,"['Earthy', 'Green', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
12531,CCCCCCCCCCCCCCOC(=O)C,"['Savory', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12533,CCCCCCCCCCCCCCCCCC=O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12566,CC1=CC=C(C=C1)C2=CC=CC=C2,"['Flower', 'Balsamic', 'Herbal', 'Spices']",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
12570,CCCC1=CC=CC=C1O,"['Chemicals', 'Smoky']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12578,CC(C)C1=CC=C(C=C1)C(=O)C,"['Flower', 'Green', 'Woody', 'Spices']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
12580,CCCC1=CC=C(C=C1)O,['Chemicals'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12587,CC(C)CCC(=O)O,"['Alcohol', 'Gourmand', 'Savory']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12658,CC=C(C)C=CC=C(C)C,"['Flower', 'Green', 'Fruity', 'Spices']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
12741,CCCCCCCCC(=O)C,"['Fruity', 'Savory', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12743,CCCCCOCCCCC,"['Alcohol', 'Green', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
12748,CC1=CSC=N1,"['Green', 'Gourmand', 'Smoky', 'Savory', 'Fruity']",0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
12756,CCC1CCC(=O)O1,"['Fruity', 'Green', 'Smoky']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12779,CSSCC1=CC=CC=C1,"['Green', 'Chemicals', 'Savory', 'Sulfur']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
12780,CC(=O)CCC1=CC=CO1,"['Gourmand', 'Spices']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12783,C1CCC2(CC1)CCC(=O)O2,"['Flower', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
12810,CCCCCC1CCCC(=O)O1,"['Fruity', 'Gourmand', 'Woody', 'Savory']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
12813,CCCCCCC1CCC(=O)O1,"['Fruity', 'Gourmand', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
12988,CC(=C)CCO,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12993,CCC=CC=O,"['Alcohol', 'Green', 'Fruity']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12999,CCCCCCCCCCOC=C,"['Fruity', 'Balsamic', 'Flower']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
13006,C1CCC(=O)C(=O)C1,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13047,C1=CC=C2C(=C1)C=CC=C2CCO,"['Earthy', 'Woody']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13187,CCCCCCCC(=O)C,"['Flower', 'Earthy', 'Green', 'Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
13204,CC1CCCC(=O)O1,"['Green', 'Fruity', 'Gourmand', 'Savory']",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
13207,CC(=O)C1CCCCC1,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13216,C1CCC2CC(CCC2C1)O,"['Woody', 'Spices']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13233,CC1(SC(SC(S1)(C)C)(C)C)C,"['Earthy', 'Green', 'Smoky', 'Savory', 'Sulfur', 'Fruity']",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
13357,CCC(C)C(=O)OC,"['Flower', 'Green', 'Savory', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
13367,C=CCS,"['Gourmand', 'Smoky', 'Savory', 'Alcohol', 'Sulfur']",1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
13436,C1=CC=C(C=C1)SSC2=CC=CC=C2,"['Earthy', 'Smoky', 'Sulfur']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13439,C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2,"['Flower', 'Green', 'Chemicals', 'Herbal']",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
13561,CCCCCC(=O)CCCCC,"['Fruity', 'Chemicals', 'Savory', 'Alcohol']",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
13576,CCCCCCCC(=O)CC,"['Green', 'Fruity', 'Balsamic', 'Flower']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
13577,CCCC=CCO,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13642,CCC1=CC=C(C=C1)C(=O)C,"['Flower', 'Green', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
13663,CC(=O)C1=CC=CC2=CC=CC=C21,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13669,CC(=O)C1=CC=C(C=C1)C(C)(C)C,"['Flower', 'Green', 'Animal Body', 'Balsamic']",0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
13700,CCCCCCCCC1=CC=CC=C1O,['Chemicals'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13849,CCCCCCCCCCCCCCC(=O)O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13852,C1CC(=O)SC1,"['Smoky', 'Savory']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13854,C1=CNC(=C1)C=O,"['Earthy', 'Smoky']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13887,C1=CC=C(C=C1)C2=CC=CC=N2,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14071,CCCCCCCCCCCCCOC(=O)C,"['Fruity', 'Savory', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14079,CC(=O)C1=CC=CN1,"['Earthy', 'Green', 'Savory', 'Spices', 'Fruity']",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
14104,CC1=CC(=C(C=C1)C(C)C)OC,"['Woody', 'Green', 'Smoky']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
14121,CC(=O)C=CC1=CC(=C(C=C1)O)OC,"['Gourmand', 'Savory', 'Balsamic', 'Spices']",0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
14228,CCCCCCCC(=O)OCCCCCC,"['Green', 'Savory', 'Alcohol', 'Fruity', 'Balsamic']",1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
14234,CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C,"['Herbal', 'Fruity', 'Green', 'Flower']",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
14235,CC(=O)OC(C)(C)CCCC(=C)C=C,"['Flower', 'Green', 'Spices', 'Fruity', 'Woody']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
14243,CCCC=CC(=O)C,"['Fruity', 'Green', 'Woody', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
14273,C1=CC=NC(=C1)C=O,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14285,C1CCC(CC1)[N+](=O)[O-],"['Green', 'Gourmand', 'Woody', 'Spices']",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
14286,CC(=O)C1=CC=CC=N1,"['Earthy', 'Smoky', 'Savory']",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14295,CC(CO)C1=CC=CC=C1,"['Flower', 'Green', 'Spices', 'Sulfur', 'Balsamic']",0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
14296,CC1=C(N=C(C(=N1)C)C)C,"['Earthy', 'Gourmand', 'Smoky']",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
14311,CCCCOC1=CC=CC=C1,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14328,CC(=O)C1=CC(=C(C=C1)OC)OC,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14350,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,"['Woody', 'Spices']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14489,CC(=CCOC(=O)C)C,"['Fruity', 'Green', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
14491,C(CCCS)CCS,"['Smoky', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
14493,C(CCCCS)CCCS,"['Earthy', 'Sulfur', 'Savory']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
14505,CC(=O)C1=CC=CO1,"['Flower', 'Gourmand', 'Smoky', 'Savory', 'Spices', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1
14514,CC1=CC=C(O1)C(=O)C,"['Earthy', 'Green', 'Gourmand', 'Savory', 'Fruity']",0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
14525,CC1(C2CCC(C2)(C1=O)C)C,"['Woody', 'Herbal']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14529,CC1=CC=C(C=C1)C(C)(C)O,"['Fruity', 'Green', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
14896,CC1(C2CCC(=C)C1C2)C,"['Green', 'Herbal', 'Spices', 'Chemicals', 'Woody']",0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
14918,COC(=O)C1=COC=C1,"['Fruity', 'Alcohol']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15037,C1=CN(C=C1)CC2=CC=CO2,"['Earthy', 'Green', 'Smoky', 'Savory', 'Chemicals', 'Fruity', 'Balsamic']",0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
15172,CC(C=CC1=CC=CC=C1)O,"['Flower', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15196,CC=CC=CCOC(=O)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15271,CCC(C)CCC(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15283,CCC(C)(C1=CC=CC=C1)O,"['Flower', 'Green', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15289,CC=CC(C)O,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15290,C1CCC(CC1)S,['Sulfur'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15336,CCCCCC1OCC(O1)C,"['Green', 'Savory', 'Spices', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
15394,CCC(=O)C=C,"['Savory', 'Spices', 'Alcohol', 'Chemicals', 'Aquatic']",1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
15435,CC(=O)C1=CC2=CC=CC=C2O1,"['Flower', 'Green', 'Gourmand', 'Savory', 'Fruity', 'Woody']",0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
15448,CCCCCCCCCC(C)O,"['Fruity', 'Balsamic', 'Savory', 'Flower']",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
15475,CCCCC=CC(=O)C,"['Earthy', 'Green', 'Spices']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
15510,C1CCC(C1)S,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15571,CCCCCCC1OCC(O1)CO,"['Earthy', 'Green']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15572,C1C(OC(O1)C2=CC=CC=C2)CO,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15605,CCCCCCCCCCCOC(=O)C,"['Flower', 'Savory', 'Alcohol', 'Chemicals', 'Balsamic']",1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
15606,CCCCCCCCC(=O)OC,"['Alcohol', 'Fruity', 'Balsamic']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15613,CC(C)OC(=O)C=C(C)C,"['Green', 'Savory', 'Herbal', 'Spices']",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
15654,CC1=C(SC=N1)C=C,"['Earthy', 'Gourmand', 'Woody', 'Savory']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
15717,C=CCOC(=O)CC1=CC=CC=C1,"['Flower', 'Gourmand', 'Fruity', 'Alcohol']",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15734,CC1=C2C(=CC=C1)C=CC(=O)O2,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15761,CC(C#N)C1=CC=CC=C1,"['Green', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15834,C=CCOC(=O)C=CC1=CC=CC=C1,"['Spices', 'Fruity', 'Balsamic', 'Alcohol']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15909,CC(=O)C=CC1=CC=CC=C1,"['Flower', 'Gourmand', 'Savory', 'Spices', 'Chemicals', 'Fruity', 'Balsamic']",0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0
16237,CCOC(=O)CCC1=CC=CC=C1,"['Flower', 'Gourmand', 'Fruity', 'Alcohol']",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
16255,CCCCCCCC(=O)OCCC(C)C,"['Flower', 'Gourmand', 'Green', 'Savory', 'Fruity', 'Animal Body', 'Balsamic']",0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
16296,CCCCCOC(=O)C1=CC=CC=C1,"['Flower', 'Earthy', 'Green', 'Fruity', 'Animal Body', 'Balsamic']",0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
16299,CCCCCOC(=O)C1=CC=CC=C1O,"['Flower', 'Green', 'Balsamic', 'Gourmand']",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
16315,C=CCSSSCC=C,"['Alcohol', 'Chemicals', 'Savory', 'Sulfur']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
16324,CCCC(=O)OCC=C,"['Fruity', 'Green', 'Balsamic', 'Alcohol']",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
16418,C=CCCC=O,"['Gourmand', 'Smoky', 'Savory']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
16441,CC(=C)C1CCC(=CC1)C=O,"['Green', 'Savory', 'Herbal', 'Spices', 'Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
16591,CCCSSCC=C,"['Alcohol', 'Sulfur', 'Savory']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16617,CCCCCC(=O)OCCC(C)C,"['Fruity', 'Green', 'Savory', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
16678,CC1=C(C(=CC=C1)C(C)(C)C)O,['Chemicals'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16701,CC(=O)CCCC1=CC=CC=C1,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16724,CC1=CC[C@@H](CC1=O)C(=C)C,"['Savory', 'Herbal', 'Spices']",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
16800,CCCCCC1=CC=CC=N1,"['Earthy', 'Green', 'Savory']",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
16821,CCCCCCCCC1CCC(=O)O1,"['Flower', 'Savory', 'Chemicals', 'Fruity', 'Animal Body']",0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
16833,CCCCCCCCCC(=O)OC(C)C,"['Fruity', 'Green', 'Woody', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
16864,CC(C)C(=O)OCC=C(C)CCC=C(C)C,"['Flower', 'Fruity', 'Alcohol']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16867,CC1=NCCS1,"['Earthy', 'Sulfur', 'Savory']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16872,CCCCCCOC(=O)C(C)C,"['Fruity', 'Green', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16899,CCCCCC=CC=CC=O,"['Fruity', 'Green', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
16912,CCCCC(C)(C)CO,"['Alcohol', 'Green']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16913,CC1(C2CCC1(C(C2)(C)O)C)C,['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16925,CC1=NC2=CC=CC=C2N=C1C,"['Earthy', 'Savory']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16997,CCC1C=CC(=O)O1,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17000,CC1CCCC(C1=O)(C)C,"['Alcohol', 'Gourmand', 'Smoky']",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17008,CC(C)CCC(=O)OC,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17029,CCCCCCCCC=CCCCCCCCC=O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17121,CCCCCC(C=C)OC(=O)C,"['Flower', 'Earthy', 'Green', 'Savory', 'Herbal', 'Fruity']",0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
17130,CC1=CC2=CC=CC=C2OC1=O,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17131,CC1=CC2=C(C=C1)C=CC(=O)O2,"['Earthy', 'Green', 'Animal Body', 'Fruity', 'Woody']",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
17236,CC(=C)C(=O)OCC1=CC=CC=C1,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17243,CCCC=CCOC(=O)C,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17244,CCC(=O)C=CC,"['Green', 'Spices', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
17262,CC(=O)CC1=CC(=C(C=C1)O)OC,"['Earthy', 'Gourmand', 'Balsamic']",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
