CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
61447,CCCC(=O)OC(CC)C1=CC=CC=C1,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
61448,CCC(CC)COC(=O)C,"['Fruity', 'Earthy', 'Chemicals', 'Sulfur', 'Alcohol']",1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
61451,CCCCCCC#CC(=O)OCC,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
61452,CCOC(=O)CCCC1=CC=CC=C1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61453,CCCCCCC(OC)OC,"['Fruity', 'Green', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
61455,CCCCCCOC(=O)CC(C)C,"['Fruity', 'Green', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
61457,CCCCCCC1CC(CO1)OC(=O)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
61466,CCOC(=O)CCC1CCCCC1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61502,C1CC=C(C(=O)C1)O,"['Gourmand', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61516,CCC(C)(CCC1=CC=CC=C1)O,"['Fruity', 'Flower', 'Spices', 'Earthy']",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
61524,CCCCCCCCC#CC(=O)OC,"['Savory', 'Fruity', 'Green', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
61527,CC1=CC(=C(O1)C)C(=O)C,"['Gourmand', 'Earthy', 'Savory', 'Smoky']",0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61586,CCOCC1=CC(=C(C=C1)O)OC,"['Savory', 'Spices', 'Smoky', 'Chemicals', 'Gourmand', 'Alcohol']",1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
61592,CCOC(=O)CCSC,"['Savory', 'Fruity', 'Chemicals', 'Gourmand', 'Sulfur']",0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
61633,CC1CC(=O)C(=O)C1C,"['Gourmand', 'Spices', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
61634,CC1CC(C(=O)C1=O)C,"['Gourmand', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61641,COC(=O)CCSC,"['Savory', 'Spices', 'Fruity', 'Green', 'Sulfur', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
61653,CC1=C(SC(=N1)C)C,"['Savory', 'Smoky', 'Earthy', 'Gourmand', 'Green']",0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
61656,CCC(=O)CSC,"['Aquatic', 'Savory', 'Spices', 'Chemicals', 'Earthy']",0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
61657,CC1=CC=C(O1)SC,"['Savory', 'Spices', 'Smoky', 'Gourmand', 'Sulfur', 'Alcohol']",1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
61658,CC(C)CC(=O)OCC1=CC=CO1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61661,COCC1=CC=CO1,"['Gourmand', 'Savory', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
61662,CSC(=O)C1=CC=CO1,"['Savory', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61663,CC1=CC=C(S1)C=O,"['Savory', 'Fruity', 'Woody', 'Gourmand', 'Sulfur']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
61664,CC1C(=O)CCS1,"['Fruity', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
61665,CC(=C)C1CCC(O1)(C)C=C,"['Spices', 'Chemicals', 'Woody', 'Green', 'Herbal']",0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
61700,CC1=CN=C(C=N1)C(C)C,"['Savory', 'Smoky', 'Earthy', 'Gourmand', 'Green', 'Animal Body']",0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
61712,CCC1=CC(=C(C(=C1)OC)O)OC,"['Chemicals', 'Spices', 'Smoky']",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
61743,C=CCCCCCCCC(=O)O,"['Savory', 'Fruity', 'Gourmand', 'Green', 'Balsamic']",0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
61746,CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2N,"['Fruity', 'Flower', 'Earthy']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
61771,CCC(C)C1CCCCC1=O,"['Green', 'Woody', 'Herbal']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
61780,CC(=C)C1CCC(=CC1)COC(=O)C,"['Spices', 'Fruity', 'Chemicals', 'Woody', 'Flower', 'Green', 'Herbal']",0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1
61808,CC1=CSC(=N1)C(C)C,"['Savory', 'Smoky', 'Fruity', 'Earthy', 'Green', 'Sulfur']",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
61809,CCOC1=NC=CS1,"['Savory', 'Smoky', 'Chemicals', 'Earthy', 'Gourmand', 'Green']",0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
61812,CCCCOC(=O)C(C)CC,"['Fruity', 'Chemicals', 'Gourmand', 'Green', 'Alcohol']",1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
61814,CC1=CC(=C(C=C1)C=O)C,"['Fruity', 'Chemicals', 'Spices', 'Gourmand']",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
61829,CCC(CS)S,"['Gourmand', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
61834,CCCCCCCC1CC=CC(=O)O1,"['Savory', 'Fruity', 'Woody', 'Gourmand', 'Balsamic']",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
61840,CCCCC(CC)CCC(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61845,CC(CC=O)SC,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61874,CCCC=CC=CC=O,"['Fruity', 'Green', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
61875,CCCCCC=CCCC=O,"['Fruity', 'Flower', 'Savory', 'Chemicals']",0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
61897,CCC(C=O)C1=CC=C(O1)C,"['Fruity', 'Green', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
61914,CC(C)CC(=O)OC(C)C,"['Fruity', 'Chemicals', 'Savory', 'Alcohol']",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
61918,CCC1=NC=CN=C1C(=O)C,"['Earthy', 'Savory', 'Gourmand']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
61935,CC1=CC2=CC(=O)CCC2CC1,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
61936,CC(=O)CCS,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
61942,CC(=C1CCC2(C(C1=O)O2)C)C,"['Fruity', 'Green', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
61945,C1=CN=C(C=N1)CCS,"['Gourmand', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
61951,CC1=NC=C2CSCC2=N1,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
61953,CC1CCC2(O1)C(=CCCC2(C)C)C,"['Spices', 'Smoky', 'Fruity', 'Chemicals', 'Woody', 'Green', 'Herbal']",0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1
61954,CC1=CC=CC=C1OC(=O)C(C)C,"['Fruity', 'Chemicals']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
61955,CCCCC(=O)OCC1=CC=CO1,"['Fruity', 'Savory', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
61967,CC=C(C)C(=O)OCC1=CC=CC=C1,"['Earthy', 'Flower', 'Green']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
61968,CCCCCCCCC=CCO,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61969,CC=CC(C)C(=O)O,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61976,CC1=NC=C(S1)OC,"['Green', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
61979,CC1C2(CCO1)SC3CCOC3(S2)C,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61980,CCNC1=CC=CC=C1C(=O)OCC,"['Fruity', 'Flower', 'Alcohol']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
61984,CCCCCCOC(=O)C1=CC=CO1,"['Fruity', 'Flower', 'Balsamic', 'Green']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
61985,CCCCCCCC(=O)OCC1=CC=CO1,"['Savory', 'Fruity', 'Chemicals', 'Gourmand', 'Balsamic']",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
61988,CCN1C=CC=C1C(=O)C,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
61989,CC(=O)CCSCCC(=O)C,"['Green', 'Savory', 'Spices', 'Sulfur']",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
61990,CCCCCCCC1CC(OC1=O)C,"['Savory', 'Fruity', 'Woody', 'Gourmand', 'Green', 'Balsamic']",0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
62000,CSCCCC=O,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
62007,CCOC(=O)C1=C(OC=C1)C2=CC=CC=C2,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62013,CCCC(CCOC(=O)C)SC,"['Savory', 'Spices', 'Fruity', 'Green', 'Sulfur', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
62017,CC(=O)C1(CCCCC1)OC(=O)C,"['Fruity', 'Flower', 'Spices', 'Gourmand']",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
62069,CCC1=NC(=C(O1)C)C,"['Earthy', 'Savory', 'Green', 'Gourmand']",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
62087,CC(C(C)S)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62089,CCCCC(C)CCC(=O)O,"['Savory', 'Chemicals', 'Earthy', 'Woody', 'Gourmand', 'Balsamic', 'Animal Body', 'Alcohol']",1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
62090,CC(C(C)SC(C)C(C)S)O,"['Gourmand', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
62095,C[C@@H]1CC[C@@H]([C@@H]1C=O)C(=C)C,"['Fruity', 'Green', 'Woody', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
62098,CC(=O)CCC1=CC2=C(C=C1)OCO2,"['Fruity', 'Flower', 'Woody', 'Gourmand']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
62105,CC1(CSC(CS1)(C)O)O,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62106,CC1=CC(=C(O1)C)SC(=O)C2=CC=CO2,"['Gourmand', 'Savory', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
62117,CC(C)C1=CCC(CC1)C(=O)O,"['Animal Body', 'Green', 'Spices']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62126,CC1=C(C(CC=C1)(C)C)CCC(C)O,"['Animal Body', 'Green', 'Flower']",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
62128,CC1C(CCO1)S,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
62131,CSSCC1=CC=CO1,"['Gourmand', 'Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
62143,CCC(=O)SCC1=CC=CO1,"['Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
62144,C1=COC(=C1)CSC=O,"['Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
62148,CCCCCC(CO)C(=O)C,"['Earthy', 'Green']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
62151,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C(C)O)C(C)C,['Herbal'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62161,CC(=CCCC(=C)C=C)CCC=C(C)C=O,"['Fruity', 'Alcohol']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62182,CCCCC(=O)C(CCC)SC1=C(OC=C1)C,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
62183,CC1=C(C=CO1)SC(C(C)C)C(=O)CC(C)C,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N,"['Fruity', 'Flower', 'Alcohol']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62218,CCCCCC(=C)C(=O)C,"['Fruity', 'Earthy']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
62220,CC=CCCCCC=O,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62237,CCC(C(=O)C)S,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
62240,CCC(C)(C)C1CCCCC1OC(=O)C,"['Fruity', 'Woody', 'Balsamic', 'Gourmand']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
62321,CCCC(=O)OC(C)(CCC=C(C)C)C=C,"['Fruity', 'Flower', 'Spices', 'Gourmand']",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
62326,CC(C(=O)O)S,"['Savory', 'Smoky', 'Sulfur', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
62332,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,"['Flower', 'Spices', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
62333,CCOC(=O)C(C(C(=O)OCC)O)O,"['Fruity', 'Alcohol']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62334,CC(=O)OC1CCCCC1C(C)(C)C,"['Fruity', 'Green', 'Woody']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
62341,CC(C1=CC=CC=C1)OC(=O)C,"['Fruity', 'Green', 'Earthy', 'Flower']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
62345,CC1CCC2=C(C1)C(=CO2)C,"['Earthy', 'Alcohol', 'Smoky']",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62348,COC1=C(C=CC(=C1)CO)O,"['Savory', 'Fruity', 'Chemicals', 'Gourmand', 'Balsamic']",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
62349,CC1CCC(OC(=O)C1)C(C)C,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62362,COC1=C(C=CC(=C1)CC=C)OC(=O)C2=CC=CC=C2,"['Spices', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
62368,CCCC=C1C2=CC=CC=C2C(=O)O1,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62374,CC1=CC(=O)CC(C1=O)(C)C,"['Smoky', 'Fruity', 'Earthy', 'Woody', 'Gourmand', 'Green', 'Herbal']",0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
62378,CCCCCC1=C(CCC1=O)C,"['Spices', 'Fruity', 'Woody', 'Flower', 'Green']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
62384,CC1COC(O1)(C)C,"['Fruity', 'Earthy', 'Savory', 'Green']",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
62385,CC1=CC=C(C=C1)C(=C)C,"['Spices', 'Smoky', 'Fruity', 'Chemicals', 'Earthy', 'Woody']",0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
62388,CCC=CCC1C(CCC1=O)CC(=O)OC,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
62424,CCCC(C)S,['Sulfur'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62433,CCCCCOC(=O)CCCC,"['Fruity', 'Chemicals', 'Alcohol']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
62434,CSSCC=C,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
62444,CCCC(=O)SC,"['Fruity', 'Savory', 'Sulfur', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
62445,CCC(C)COC(=O)CC(C)C,"['Savory', 'Fruity', 'Earthy', 'Woody', 'Green', 'Animal Body', 'Alcohol']",1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
62447,CCCCCCCCC=CC=O,"['Savory', 'Fruity', 'Chemicals', 'Flower', 'Green']",0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
62453,C=CC1=CC=C(C=C1)O,"['Savory', 'Spices', 'Chemicals', 'Earthy', 'Gourmand']",0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
62465,CCC1=CC(=C(C=C1)O)OC,"['Spices', 'Smoky', 'Chemicals', 'Woody', 'Gourmand']",0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
62469,CCC(CC1=CC=CC=C1)C(=O)OCC,"['Fruity', 'Green', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
62477,CCOC(C=C)OCC,"['Fruity', 'Chemicals', 'Alcohol', 'Green']",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
62484,CCC(C(=O)C)O,"['Green', 'Savory', 'Gourmand']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
62490,C1CC(OC1)CCCC2=CC=CC=C2,"['Savory', 'Fruity', 'Woody', 'Gourmand', 'Green']",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
62510,CC1=C(SC=N1)C,"['Aquatic', 'Savory', 'Smoky', 'Gourmand', 'Green']",0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
62539,CCC(=O)C(=O)CC,"['Savory', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
62566,CC(C)[C@@H]1CC[C@@]2([C@H]1[C@@H]3[C@H]2CCC3=C)C,"['Flower', 'Woody', 'Balsamic', 'Green']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
62572,CCOC(=O)CC(C)O,"['Fruity', 'Green', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
62575,CCCCCCOC(=O)C(C)(C)C,"['Savory', 'Fruity', 'Earthy', 'Woody', 'Flower', 'Green']",0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
62578,CC(C)CC(=O)OCCCC1=CC=CC=C1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62580,CC(C)C(=O)OCC1=CC2=C(C=C1)OCO2,"['Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62583,CCCCC1CCCCC(=O)O1,"['Savory', 'Fruity', 'Woody', 'Gourmand', 'Green']",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
62592,CCCCCCCOC(=O)CCC,"['Fruity', 'Gourmand', 'Flower', 'Herbal', 'Green']",0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
62653,CCCCCCCCCCC=CC=O,"['Savory', 'Fruity', 'Chemicals', 'Gourmand', 'Balsamic']",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
62654,CC(C)C1=CC=C(C=C1)CCC=O,"['Fruity', 'Flower', 'Green']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
62660,CC(C)CCOC(=O)C=CC1=CC=CC=C1,"['Fruity', 'Earthy', 'Gourmand', 'Flower', 'Balsamic', 'Animal Body']",0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
62725,CC(C)CC1=NC=CS1,"['Savory', 'Chemicals', 'Earthy', 'Green', 'Balsamic']",0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
62752,CCC1=C(C(=O)CC1)O,"['Alcohol', 'Gourmand']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62835,CC1C(=C(C(=O)O1)O)C,"['Gourmand', 'Spices', 'Smoky']",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
62842,CC(=CCCC(C)(C#C)O)C,"['Animal Body', 'Woody', 'Balsamic']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62897,CC(=C)C1=NC=CN=C1,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
62900,CCCCC1C(CC(=O)O1)C,"['Savory', 'Smoky', 'Fruity', 'Woody', 'Green']",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
62901,CCCCCCCCOC(=O)C1=CC=CO1,"['Savory', 'Earthy', 'Chemicals', 'Gourmand', 'Green', 'Balsamic']",0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0
62902,CCCC(C)C(=O)OCC,"['Fruity', 'Green', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
62907,CCNC(=O)C1CC(CCC1C(C)C)C,"['Green', 'Herbal', 'Alcohol']",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62908,CC(C)CC(C(=O)OC)O,"['Fruity', 'Earthy', 'Alcohol']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
62911,CC(CCC1=CC=CC=C1)C=O,"['Earthy', 'Flower']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
62912,CC=C(CSC)C=O,"['Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
62913,CCC1CCC(O1)CC,"['Smoky', 'Chemicals', 'Gourmand', 'Green', 'Herbal']",0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
64805,CC(CC1=CC2=C(C=C1)OCO2)C=O,"['Aquatic', 'Fruity', 'Chemicals', 'Flower', 'Green']",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
64813,CC(CC1=CC=C(C=C1)OC)C=O,"['Fruity', 'Green', 'Spices']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
64832,CC(C)(C)C1=CC=C(C=C1)CCC=O,"['Aquatic', 'Flower']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65285,CCC(C)C(=O)SC,"['Fruity', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
65289,CC1=CCC(CC1)(C)C(=O)C,"['Fruity', 'Green', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
65290,CC1SCCSS1,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65300,CC(C)C(C)(C(C)C)C(=O)NC,['Herbal'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65413,CCCC(CCO)SC,"['Savory', 'Spices', 'Fruity', 'Chemicals', 'Earthy', 'Green', 'Sulfur', 'Alcohol']",1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
65427,CCC1CC(=C(C1=O)O)C,"['Gourmand', 'Alcohol', 'Smoky']",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66093,CCCCC(=O)C1=CC=CC=C1,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66193,CC(C(C)OC(=O)C)OC(=O)C,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66282,CSCC=C,"['Savory', 'Sulfur']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66327,C1CCC(=C(C#N)C2=CC=CC=C2)CC1,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66330,C=CCOC(=O)C1=CC=CC=C1O,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66337,CCCCOC1=CC=C(C=C1)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66338,CCCCCC#CC(=O)OCC,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66341,CCCCCCCCCC(C)CO,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66349,CC(=O)OCC1=CC=C(O1)C=O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66356,CCCCC(=O)OCC(C)C,"['Fruity', 'Chemicals', 'Alcohol']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
66581,COC1=CC=CC(=C1OC)C=O,"['Spices', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66600,CCC(=O)OC1=C(CCC1=O)C,"['Savory', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66751,CCCCCCCCOC(=O)C1=CC=CC=C1,"['Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
66768,CCCCCCC1=CCCC1=O,"['Fruity', 'Woody', 'Flower', 'Green', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
66955,CCCCCCC(=O)OCCC(C)C,"['Fruity', 'Green', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
67116,CCOC1=C(C=C(C=C1)C=O)OC,"['Flower', 'Woody', 'Gourmand']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
67146,CC1=CC(=CC=C1)OC(=O)CC2=CC=CC=C2,"['Flower', 'Gourmand']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
67148,C1=CC=C(C=C1)CCCOC(=O)CC2=CC=CC=C2,"['Flower', 'Spices', 'Balsamic', 'Green']",0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
67179,CC(=CCC[C@@](C)(C=C)O)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67285,CC(C)C1=CC2=C(C=C1)N=CC=C2,"['Green', 'Woody', 'Chemicals', 'Earthy']",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
